age,gender,race,marital_status,occupation,work_class,final_weight,education,education_num,relationship,capital_gain,capital_loss,hours_per_week,native_country,class
"(55, 60)",Female,*,*,Adm-clerical,Local-gov,171328,Some-college,10,Unmarried,0,0,35,United-States,<=50K
"(55, 60)",Female,*,*,Other-service,Private,209438,Some-college,10,Unmarried,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Other-service,Private,76142,HS-grad,9,Unmarried,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Craft-repair,State-gov,283635,Some-college,10,Not-in-family,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Craft-repair,Private,205949,HS-grad,9,Unmarried,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Prof-specialty,Local-gov,435836,Masters,14,Not-in-family,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Other-service,Private,170148,Some-college,10,Unmarried,0,0,32,United-States,<=50K
"(55, 60)",Female,*,*,Exec-managerial,Private,272902,Bachelors,13,Unmarried,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Adm-clerical,Private,147202,Some-college,10,Not-in-family,0,0,45,Germany,<=50K
"(55, 60)",Female,*,*,Other-service,Local-gov,199546,Masters,14,Unmarried,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Prof-specialty,Private,374108,Some-college,10,Unmarried,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Other-service,Private,225365,HS-grad,9,Unmarried,0,0,30,United-States,<=50K
"(55, 60)",Female,*,*,Adm-clerical,Private,147653,HS-grad,9,Unmarried,0,0,32,United-States,<=50K
"(55, 60)",Female,*,*,Exec-managerial,Private,214865,HS-grad,9,Unmarried,0,0,50,United-States,<=50K
"(55, 60)",Female,*,*,Protective-serv,Local-gov,343447,HS-grad,9,Not-in-family,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Prof-specialty,State-gov,19520,Doctorate,16,Unmarried,0,0,50,United-States,<=50K
"(55, 60)",Female,*,*,Machine-op-inspct,Private,256953,HS-grad,9,Unmarried,0,0,44,United-States,<=50K
"(55, 60)",Female,*,*,Adm-clerical,Private,284834,Assoc-acdm,12,Not-in-family,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Adm-clerical,Federal-gov,186791,HS-grad,9,Not-in-family,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Tech-support,Private,98926,Some-college,10,Not-in-family,0,0,16,United-States,<=50K
"(55, 60)",Female,*,*,Other-service,Self-emp-not-inc,170350,HS-grad,9,Other-relative,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Adm-clerical,Private,139344,Some-college,10,Wife,0,0,40,United-States,>50K
"(55, 60)",Female,*,*,Adm-clerical,Private,256274,HS-grad,9,Not-in-family,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Prof-specialty,Self-emp-not-inc,283635,Prof-school,15,Not-in-family,0,0,35,United-States,<=50K
"(55, 60)",Female,*,*,Exec-managerial,Self-emp-not-inc,119344,10th,6,Wife,0,0,36,United-States,<=50K
"(55, 60)",Female,*,*,Exec-managerial,Self-emp-not-inc,48102,Some-college,10,Wife,0,1977,50,United-States,>50K
"(55, 60)",Female,*,*,Adm-clerical,Private,201112,Some-college,10,Not-in-family,0,0,55,United-States,>50K
"(55, 60)",Female,*,*,Sales,Private,164332,HS-grad,9,Wife,0,0,15,United-States,<=50K
"(55, 60)",Female,*,*,Exec-managerial,State-gov,259929,Doctorate,16,Not-in-family,0,0,43,United-States,>50K
"(55, 60)",Female,*,*,Craft-repair,Private,408537,9th,5,Unmarried,99999,0,37,United-States,>50K
"(55, 60)",Female,*,*,Other-service,Private,204254,10th,6,Unmarried,0,0,45,United-States,<=50K
"(55, 60)",Female,*,*,Handlers-cleaners,Local-gov,190561,HS-grad,9,Not-in-family,0,0,30,United-States,<=50K
"(55, 60)",Female,*,*,Priv-house-serv,Private,24384,HS-grad,9,Not-in-family,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Other-service,Private,169071,Some-college,10,Not-in-family,0,0,20,United-States,<=50K
"(55, 60)",Female,*,*,Exec-managerial,Self-emp-not-inc,170166,Bachelors,13,Wife,0,0,25,United-States,<=50K
"(55, 60)",Female,*,*,Prof-specialty,State-gov,294395,Assoc-voc,11,Unmarried,6849,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Machine-op-inspct,Private,143030,HS-grad,9,Not-in-family,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Prof-specialty,Private,119751,Masters,14,Other-relative,0,0,40,Thailand,<=50K
"(55, 60)",Female,*,*,Other-service,Private,202220,HS-grad,9,Wife,2407,0,35,United-States,<=50K
"(55, 60)",Female,*,*,Adm-clerical,Private,224854,HS-grad,9,Not-in-family,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Other-service,Private,100453,7th-8th,4,Own-child,0,0,38,United-States,<=50K
"(55, 60)",Female,*,*,Farming-fishing,Self-emp-not-inc,100569,HS-grad,9,Unmarried,0,0,55,United-States,<=50K
"(55, 60)",Female,*,*,Sales,Private,143372,HS-grad,9,Unmarried,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Sales,Self-emp-not-inc,99551,Bachelors,13,Unmarried,0,0,15,United-States,<=50K
"(55, 60)",Female,*,*,Machine-op-inspct,Private,148844,HS-grad,9,Not-in-family,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Prof-specialty,Private,157303,Some-college,10,Not-in-family,0,0,48,United-States,<=50K
"(55, 60)",Female,*,*,Machine-op-inspct,Private,131916,HS-grad,9,Wife,0,0,40,Italy,>50K
"(55, 60)",Female,*,*,Adm-clerical,Local-gov,48055,12th,8,Not-in-family,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Tech-support,Private,276229,Some-college,10,Not-in-family,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Prof-specialty,Local-gov,296253,Masters,14,Unmarried,8614,0,60,United-States,>50K
"(55, 60)",Female,*,*,Prof-specialty,Self-emp-not-inc,261230,Some-college,10,Not-in-family,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Exec-managerial,Private,109015,Some-college,10,Wife,7688,0,50,United-States,>50K
"(55, 60)",Female,*,*,Prof-specialty,Private,142326,Bachelors,13,Not-in-family,0,0,50,United-States,<=50K
"(55, 60)",Female,*,*,Exec-managerial,Self-emp-inc,32316,12th,8,Not-in-family,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Sales,Self-emp-not-inc,81107,Some-college,10,Wife,0,0,80,United-States,>50K
"(55, 60)",Female,*,*,Craft-repair,Private,92215,9th,5,Not-in-family,0,0,40,United-States,>50K
"(55, 60)",Female,*,*,Machine-op-inspct,Private,327589,HS-grad,9,Not-in-family,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Craft-repair,Private,133819,HS-grad,9,Not-in-family,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Prof-specialty,Private,76281,Bachelors,13,Unmarried,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Craft-repair,Self-emp-not-inc,118806,1st-4th,2,Other-relative,0,1602,45,Columbia,<=50K
"(55, 60)",Female,*,*,Prof-specialty,Private,179641,HS-grad,9,Not-in-family,0,0,45,United-States,<=50K
"(55, 60)",Female,*,*,Prof-specialty,Local-gov,176046,Masters,14,Wife,0,2267,40,United-States,<=50K
"(55, 60)",Female,*,*,Adm-clerical,Private,235197,HS-grad,9,Not-in-family,0,0,38,United-States,<=50K
"(55, 60)",Female,*,*,Adm-clerical,Federal-gov,187873,Masters,14,Unmarried,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Adm-clerical,Private,110213,HS-grad,9,Not-in-family,0,0,40,United-States,>50K
"(55, 60)",Female,*,*,Exec-managerial,State-gov,261584,Bachelors,13,Not-in-family,0,0,40,Outlying-US(Guam-USVI-etc),<=50K
"(55, 60)",Female,*,*,Sales,Private,151474,9th,5,Unmarried,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Exec-managerial,Private,158752,Masters,14,Wife,0,0,50,United-States,<=50K
"(55, 60)",Female,*,*,Prof-specialty,Local-gov,303455,Masters,14,Unmarried,4787,0,60,United-States,>50K
"(55, 60)",Female,*,*,Craft-repair,Federal-gov,72998,11th,7,Not-in-family,14084,0,40,United-States,>50K
"(55, 60)",Female,*,*,Other-service,State-gov,109015,12th,8,Unmarried,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Prof-specialty,Private,89690,Bachelors,13,Not-in-family,0,0,40,United-States,>50K
"(55, 60)",Female,*,*,Sales,Private,91905,HS-grad,9,Wife,0,0,4,United-States,<=50K
"(55, 60)",Female,*,*,Prof-specialty,State-gov,181641,Some-college,10,Not-in-family,0,0,37,United-States,<=50K
"(55, 60)",Female,*,*,Other-service,Private,230039,7th-8th,4,Own-child,0,0,30,United-States,<=50K
"(55, 60)",Female,*,*,Exec-managerial,Private,170070,HS-grad,9,Wife,0,0,40,United-States,>50K
"(55, 60)",Female,*,*,Adm-clerical,Federal-gov,197875,HS-grad,9,Not-in-family,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Prof-specialty,Federal-gov,66504,Prof-school,15,Not-in-family,0,0,50,United-States,>50K
"(55, 60)",Female,*,*,Adm-clerical,Private,141727,Bachelors,13,Wife,3464,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Other-service,Private,142714,Some-college,10,Not-in-family,0,0,38,United-States,<=50K
"(55, 60)",Female,*,*,Prof-specialty,Local-gov,110490,Bachelors,13,Wife,0,0,60,United-States,<=50K
"(55, 60)",Female,*,*,Prof-specialty,Local-gov,173296,Masters,14,Unmarried,0,0,45,United-States,<=50K
"(55, 60)",Female,*,*,Prof-specialty,Self-emp-not-inc,41938,Bachelors,13,Wife,0,0,8,United-States,<=50K
"(55, 60)",Female,*,*,Sales,Private,110844,Masters,14,Not-in-family,0,0,27,United-States,<=50K
"(55, 60)",Female,*,*,Adm-clerical,Private,171015,Some-college,10,Own-child,0,0,36,United-States,<=50K
"(55, 60)",Female,*,*,Craft-repair,Private,334224,Some-college,10,Wife,9386,0,40,United-States,>50K
"(55, 60)",Female,*,*,Prof-specialty,Local-gov,143949,Masters,14,Wife,3103,0,45,United-States,>50K
"(55, 60)",Female,*,*,Handlers-cleaners,Private,192806,7th-8th,4,Not-in-family,0,0,33,United-States,<=50K
"(55, 60)",Female,*,*,Other-service,Private,202652,HS-grad,9,Unmarried,0,0,40,Dominican-Republic,<=50K
"(55, 60)",Female,*,*,Adm-clerical,Local-gov,294313,Some-college,10,Wife,0,0,55,United-States,<=50K
"(55, 60)",Female,*,*,Adm-clerical,Private,92215,HS-grad,9,Not-in-family,0,0,45,United-States,<=50K
"(55, 60)",Female,*,*,Adm-clerical,Private,51008,HS-grad,9,Unmarried,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Exec-managerial,Private,118993,Some-college,10,Unmarried,0,0,10,United-States,<=50K
"(55, 60)",Female,*,*,Adm-clerical,Private,168956,Some-college,10,Not-in-family,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Adm-clerical,Private,106723,HS-grad,9,Not-in-family,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Farming-fishing,Self-emp-not-inc,99141,HS-grad,9,Unmarried,0,0,10,United-States,<=50K
"(55, 60)",Female,*,*,Machine-op-inspct,Private,89182,12th,8,Not-in-family,0,0,40,Italy,<=50K
"(55, 60)",Female,*,*,Prof-specialty,Local-gov,166502,Masters,14,Not-in-family,0,0,45,United-States,<=50K
"(55, 60)",Female,*,*,Sales,Federal-gov,23789,HS-grad,9,Wife,0,0,40,United-States,>50K
"(55, 60)",Female,*,*,Tech-support,Private,135458,HS-grad,9,Not-in-family,0,0,40,United-States,<=50K
"(55, 60)",Female,*,*,Adm-clerical,Private,151910,HS-grad,9,Unmarried,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Tech-support,Local-gov,216851,Bachelors,13,Husband,0,0,40,United-States,>50K
"(55, 60)",Male,*,*,Prof-specialty,Federal-gov,337895,Bachelors,13,Husband,0,0,40,United-States,>50K
"(55, 60)",Male,*,*,Sales,Private,159937,HS-grad,9,Husband,0,0,48,United-States,<=50K
"(55, 60)",Male,*,*,Prof-specialty,Private,249977,Assoc-voc,11,Husband,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Other-service,Self-emp-not-inc,335605,HS-grad,9,Husband,0,1887,50,Canada,>50K
"(55, 60)",Male,*,*,Sales,Self-emp-inc,303090,Some-college,10,Husband,0,0,50,United-States,<=50K
"(55, 60)",Male,*,*,Sales,Private,247552,Some-college,10,Husband,0,0,56,United-States,<=50K
"(55, 60)",Male,*,*,Prof-specialty,State-gov,109567,Doctorate,16,Husband,0,0,1,United-States,>50K
"(55, 60)",Male,*,*,Other-service,State-gov,268700,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Adm-clerical,Private,236596,HS-grad,9,Husband,0,0,45,United-States,>50K
"(55, 60)",Male,*,*,Transport-moving,Private,259014,Some-college,10,Not-in-family,0,0,20,United-States,<=50K
"(55, 60)",Male,*,*,Sales,Private,146013,Some-college,10,Husband,4064,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Sales,Federal-gov,425161,Masters,14,Husband,15024,0,40,United-States,>50K
"(55, 60)",Male,*,*,Sales,Private,238638,HS-grad,9,Husband,4386,0,40,United-States,>50K
"(55, 60)",Male,*,*,Handlers-cleaners,Self-emp-not-inc,321171,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Adm-clerical,Local-gov,98545,10th,6,Husband,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Other-service,Private,101128,Assoc-acdm,12,Not-in-family,0,0,25,Iran,<=50K
"(55, 60)",Male,*,*,Sales,Self-emp-not-inc,183081,Some-college,10,Husband,0,0,45,United-States,<=50K
"(55, 60)",Male,*,*,Transport-moving,Local-gov,286967,HS-grad,9,Husband,0,0,45,United-States,<=50K
"(55, 60)",Male,*,*,Sales,Private,69884,HS-grad,9,Husband,0,0,40,United-States,>50K
"(55, 60)",Male,*,*,Craft-repair,Private,199713,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Prof-specialty,Self-emp-inc,103948,Bachelors,13,Not-in-family,0,0,80,United-States,<=50K
"(55, 60)",Male,*,*,Craft-repair,Self-emp-not-inc,35723,HS-grad,9,Husband,0,0,60,United-States,<=50K
"(55, 60)",Male,*,*,Exec-managerial,Self-emp-not-inc,204021,HS-grad,9,Not-in-family,0,0,50,United-States,<=50K
"(55, 60)",Male,*,*,Transport-moving,Self-emp-not-inc,200939,HS-grad,9,Husband,0,0,72,United-States,<=50K
"(55, 60)",Male,*,*,Transport-moving,Private,197422,HS-grad,9,Husband,7688,0,40,United-States,>50K
"(55, 60)",Male,*,*,Craft-repair,Self-emp-not-inc,87510,10th,6,Husband,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Sales,Private,116442,HS-grad,9,Not-in-family,0,0,38,United-States,<=50K
"(55, 60)",Male,*,*,Craft-repair,Private,186556,Some-college,10,Husband,0,0,50,United-States,>50K
"(55, 60)",Male,*,*,Transport-moving,Private,34269,HS-grad,9,Unmarried,0,653,42,United-States,>50K
"(55, 60)",Male,*,*,Machine-op-inspct,Private,105304,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Craft-repair,Private,387569,HS-grad,9,Husband,4386,0,40,United-States,>50K
"(55, 60)",Male,*,*,Other-service,Private,142182,HS-grad,9,Husband,0,0,40,United-States,>50K
"(55, 60)",Male,*,*,Other-service,Private,282753,5th-6th,3,Unmarried,0,0,25,United-States,<=50K
"(55, 60)",Male,*,*,Craft-repair,Self-emp-not-inc,189721,HS-grad,9,Husband,0,0,20,United-States,<=50K
"(55, 60)",Male,*,*,Exec-managerial,Private,112840,HS-grad,9,Husband,0,0,55,United-States,>50K
"(55, 60)",Male,*,*,Adm-clerical,Private,356067,Bachelors,13,Husband,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Other-service,Private,169133,HS-grad,9,Husband,0,0,50,Yugoslavia,<=50K
"(55, 60)",Male,*,*,Farming-fishing,Self-emp-not-inc,81642,HS-grad,9,Husband,0,0,60,United-States,<=50K
"(55, 60)",Male,*,*,Sales,Self-emp-not-inc,200235,Some-college,10,Husband,0,0,60,United-States,<=50K
"(55, 60)",Male,*,*,Prof-specialty,Private,151616,Masters,14,Husband,0,0,55,United-States,<=50K
"(55, 60)",Male,*,*,Sales,Private,141326,HS-grad,9,Husband,0,0,50,United-States,>50K
"(55, 60)",Male,*,*,Other-service,Private,182062,10th,6,Husband,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Transport-moving,Private,121912,Some-college,10,Husband,0,0,24,United-States,>50K
"(55, 60)",Male,*,*,Prof-specialty,Private,265099,Prof-school,15,Husband,0,0,60,United-States,<=50K
"(55, 60)",Male,*,*,Adm-clerical,State-gov,105363,HS-grad,9,Own-child,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Machine-op-inspct,Private,132606,5th-6th,3,Not-in-family,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Tech-support,Private,325007,Assoc-acdm,12,Husband,0,0,25,United-States,<=50K
"(55, 60)",Male,*,*,Transport-moving,Private,173796,HS-grad,9,Husband,0,1887,40,United-States,>50K
"(55, 60)",Male,*,*,Other-service,Self-emp-not-inc,145574,HS-grad,9,Husband,0,1902,60,United-States,>50K
"(55, 60)",Male,*,*,Craft-repair,Private,255822,Assoc-voc,11,Husband,0,0,40,United-States,>50K
"(55, 60)",Male,*,*,Exec-managerial,State-gov,48433,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Exec-managerial,Self-emp-inc,125000,Bachelors,13,Husband,0,0,40,England,>50K
"(55, 60)",Male,*,*,Craft-repair,Local-gov,165695,Some-college,10,Husband,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Machine-op-inspct,Private,236944,HS-grad,9,Husband,0,0,40,United-States,>50K
"(55, 60)",Male,*,*,Exec-managerial,Private,175942,Some-college,10,Husband,0,0,50,United-States,>50K
"(55, 60)",Male,*,*,Craft-repair,Self-emp-not-inc,179715,10th,6,Husband,0,0,18,United-States,<=50K
"(55, 60)",Male,*,*,Craft-repair,Private,187487,HS-grad,9,Husband,0,0,48,United-States,>50K
"(55, 60)",Male,*,*,Craft-repair,Private,199067,HS-grad,9,Husband,0,0,40,United-States,>50K
"(55, 60)",Male,*,*,Transport-moving,Local-gov,52267,HS-grad,9,Husband,0,0,72,United-States,<=50K
"(55, 60)",Male,*,*,Farming-fishing,Local-gov,147707,HS-grad,9,Unmarried,0,2339,40,United-States,<=50K
"(55, 60)",Male,*,*,Machine-op-inspct,Private,183606,11th,7,Husband,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Exec-managerial,Private,114495,HS-grad,9,Husband,0,0,60,United-States,<=50K
"(55, 60)",Male,*,*,Craft-repair,Private,261232,HS-grad,9,Not-in-family,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Sales,Private,312131,Masters,14,Husband,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Farming-fishing,Self-emp-not-inc,184425,Some-college,10,Husband,0,0,99,United-States,>50K
"(55, 60)",Male,*,*,Prof-specialty,Private,195176,Masters,14,Not-in-family,0,0,80,United-States,<=50K
"(55, 60)",Male,*,*,Sales,Private,31782,10th,6,Husband,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Craft-repair,Private,189933,10th,6,Husband,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Adm-clerical,Federal-gov,370890,HS-grad,9,Not-in-family,0,2258,40,United-States,<=50K
"(55, 60)",Male,*,*,Farming-fishing,Local-gov,160586,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Machine-op-inspct,Private,187487,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Sales,Self-emp-inc,119253,Masters,14,Husband,15024,0,65,United-States,>50K
"(55, 60)",Male,*,*,Sales,Self-emp-not-inc,174056,Bachelors,13,Husband,15024,0,40,United-States,>50K
"(55, 60)",Male,*,*,Sales,Self-emp-not-inc,164065,Masters,14,Not-in-family,0,0,18,United-States,<=50K
"(55, 60)",Male,*,*,Transport-moving,Private,128764,7th-8th,4,Not-in-family,0,0,20,United-States,<=50K
"(55, 60)",Male,*,*,Craft-repair,Private,131608,Some-college,10,Not-in-family,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Sales,Self-emp-inc,190541,HS-grad,9,Not-in-family,0,0,47,United-States,<=50K
"(55, 60)",Male,*,*,Farming-fishing,Private,77415,11th,7,Husband,0,0,50,United-States,<=50K
"(55, 60)",Male,*,*,Craft-repair,Private,205708,Some-college,10,Husband,0,0,40,Poland,<=50K
"(55, 60)",Male,*,*,Prof-specialty,Private,67450,Doctorate,16,Not-in-family,0,0,40,England,<=50K
"(55, 60)",Male,*,*,Sales,Self-emp-inc,211804,Bachelors,13,Husband,15024,0,50,United-States,>50K
"(55, 60)",Male,*,*,Exec-managerial,Private,346963,Bachelors,13,Husband,0,0,40,United-States,>50K
"(55, 60)",Male,*,*,Farming-fishing,Self-emp-not-inc,59469,9th,5,Husband,0,0,25,United-States,<=50K
"(55, 60)",Male,*,*,Prof-specialty,Self-emp-inc,124137,Prof-school,15,Husband,0,2415,35,Greece,>50K
"(55, 60)",Male,*,*,Handlers-cleaners,Private,66356,HS-grad,9,Unmarried,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Sales,Private,206206,Bachelors,13,Husband,0,0,40,United-States,>50K
"(55, 60)",Male,*,*,Craft-repair,Self-emp-not-inc,73309,HS-grad,9,Not-in-family,0,0,55,United-States,>50K
"(55, 60)",Male,*,*,Sales,Self-emp-not-inc,104216,Prof-school,15,Husband,0,0,25,United-States,<=50K
"(55, 60)",Male,*,*,Sales,Private,320835,Bachelors,13,Husband,0,0,50,United-States,>50K
"(55, 60)",Male,*,*,Prof-specialty,State-gov,110517,Doctorate,16,Husband,4064,0,40,India,<=50K
"(55, 60)",Male,*,*,Exec-managerial,Self-emp-inc,105582,Some-college,10,Husband,7688,0,50,United-States,>50K
"(55, 60)",Male,*,*,Craft-repair,Private,348430,1st-4th,2,Unmarried,0,0,40,Portugal,<=50K
"(55, 60)",Male,*,*,Transport-moving,Federal-gov,162137,HS-grad,9,Husband,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Sales,Self-emp-inc,141807,Bachelors,13,Husband,0,0,60,United-States,>50K
"(55, 60)",Male,*,*,Prof-specialty,Private,255364,Some-college,10,Husband,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Prof-specialty,State-gov,146326,Masters,14,Husband,7688,0,45,United-States,>50K
"(55, 60)",Male,*,*,Sales,Self-emp-not-inc,157486,10th,6,Own-child,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Sales,Federal-gov,101338,Bachelors,13,Husband,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Tech-support,Private,144071,Bachelors,13,Husband,0,0,18,United-States,>50K
"(55, 60)",Male,*,*,Prof-specialty,Private,90290,Some-college,10,Husband,0,0,34,United-States,<=50K
"(55, 60)",Male,*,*,Sales,Self-emp-not-inc,353808,Some-college,10,Husband,0,0,60,United-States,>50K
"(55, 60)",Male,*,*,Prof-specialty,Self-emp-inc,349910,Prof-school,15,Husband,0,1977,50,United-States,>50K
"(55, 60)",Male,*,*,Craft-repair,Private,250873,11th,7,Husband,0,0,45,United-States,<=50K
"(55, 60)",Male,*,*,Exec-managerial,Private,193130,Prof-school,15,Husband,0,0,16,United-States,<=50K
"(55, 60)",Male,*,*,Craft-repair,Private,170148,HS-grad,9,Unmarried,0,0,40,United-States,<=50K
"(55, 60)",Male,*,*,Farming-fishing,Self-emp-not-inc,149168,HS-grad,9,Husband,0,0,30,United-States,<=50K
"(55, 60)",Male,*,*,Craft-repair,Private,189528,7th-8th,4,Husband,0,0,60,United-States,<=50K
